,user_id,n_pin,n_followers,n_following,n_like,county,n_following_twitter,n_follower_twitter,n_tweet
2228,816453,1,13,12,1,ID,,,
2229,816670,2,8,10,1,KR,,,
2230,816883,940,107,105,1004,KR,,,
2231,816990,122,10,14,18,KR,,,
2232,817186,476,18,73,102,JP,,,
2233,817292,0,3,19,0,KR,,,
2234,817304,1696,3717,6574,63,CN,,,
2235,817475,0,8,13,1,JP,,,
2236,817734,0,5,24,0,VN,,,
2237,817857,136,27,48,1,TR,,,
2238,818183,0,5,13,1,JP,,,
2239,818899,0,15,74,3,KR,,,
2240,818935,0,14,55,0,TR,,,
2241,818943,2,5,4,0,JP,,,
2242,819348,1,8,22,5,JP,,,
2243,819501,1,3,17,1,JP,,,
2244,819745,0,5,2,0,TR,,,
2245,819764,0,6,12,0,TR,,,
2246,819778,966,104,68,263,TR,,,
2247,819780,0,2,10,0,TR,,,
2248,819800,1,3,12,0,JP,,,
2249,820439,42,7,14,8,TR,,,
2250,820462,4194,195,51,73,TR,,,
2251,820514,0,5,19,0,JP,,,
2252,820541,0,3,6,5,TR,,,
2253,820545,4113,250,96,142,TR,,,
2254,820547,887,54,40,89,TR,,,
2255,820586,3,12,66,16,TR,,,
2256,820617,1,11,54,18,TR,,,
2257,820621,255,38,124,489,TR,,,
2258,820881,16,5,18,7,CN,,,
2259,821563,10,5,27,42,KR,,,
2260,821577,5,9,16,3,JP,,,
2261,821664,5,13,39,0,JP,,,
2262,821674,233,27,202,804,TR,,,
2263,821865,47,10,20,13,JP,,,
2264,822186,768,18,17,308,TR,,,
2265,822276,0,10,15,1,TR,,,
2266,822281,0,11,55,0,TR,,,
2267,822324,2,6,55,2,TR,,,
2268,822348,405,24,57,835,TR,,,
2269,822373,39,5,0,0,TR,,,
2270,822482,60,26,27,44,TR,,,
2271,822614,0,16,13,0,KR,,,
2272,822824,0,4,69,68,IL,52.0,14.0,326.0
2273,822940,60,3,61,0,ID,,,
2274,823018,1803,110,548,800,TH,,,
2275,823083,0,12,41,1,TR,,,
2276,823579,0,6,0,0,TR,,,
2277,824578,32,9,30,27,KR,,,
2278,825068,36,12,89,65,TR,,,
2279,825193,0,11,53,10,JP,,,
2280,825388,1518,316,472,306,CN,1201.0,518.0,3280.0
2281,825448,165,7,82,92,TR,,,
2282,825575,0,2,1,0,KR,,,
2283,825794,4,8,30,0,KR,,,
2284,826719,6,5,14,160,TH,,,
2285,827402,7,5,56,1,TR,,,
2286,827653,193,17,49,0,KR,,,
2287,827842,40,2,4,0,JP,,,
2288,827929,80,4,102,225,TR,,,
2289,827931,1,0,11,5,JP,,,
2290,828094,2,5,68,0,TR,,,
2291,828367,834,26,172,10,IL,,,
2292,828683,132,12,22,13,IL,,,
2293,828865,4,5,12,1,JP,,,
2294,828920,11,7,8,0,JP,128.0,933.0,61016.0
2295,828944,29690,3994,8667,3881,JP,,,
2296,828945,0,0,10,0,JP,,,
2297,829098,1548,150,746,279,TR,1687.0,939.0,1377.0
2298,829117,0,7,53,0,TR,,,
2299,829118,0,7,16,0,TR,,,
2300,829260,3,5,18,2,JP,,,
2301,829349,7,350,777,122,ID,,,
2302,829590,121,48,139,7,CN,649.0,205.0,15.0
2303,829999,154,7,68,2,IN,6.0,8.0,10.0
2304,830032,27556,1450,2425,5553,JP,,,
2305,830072,3,4,2,0,KR,,,
2306,830543,1368,99,280,162,KR,1992.0,1241.0,6060.0
2307,831028,0,1,1,0,IL,,,
2308,831173,1,5,21,2,JP,,,
2309,831385,0,0,9,0,JP,,,
2310,831417,0,13,57,0,JP,,,
2311,831420,0,3,2,0,JP,,,
2312,831455,169,12,157,184,JP,,,
2313,831462,30,8,3,5,JP,,,
2314,832158,656,13,8,60,JP,,,
2315,832257,18,4,13,0,KR,,,
2316,832369,2,0,48,2,JP,,,
2317,832537,30,14,24,0,JP,,,
2318,832933,47,21,122,53,KR,,,
2319,833035,4,11,50,0,JP,,,
2320,833693,61,11,9,15,KR,,,
2321,833964,618,46,145,287,TH,23.0,28.0,44.0
2322,833969,0,3,12,0,TH,,,
2323,834046,995,18,171,18,GE,,,
2324,834255,30,13,51,86,TR,354.0,290.0,10072.0
2325,834318,3,3,10,4,KR,,,
2326,834459,0,13,82,0,TR,,,
2327,834461,303,35,169,324,TR,,,
2328,834466,0,43,50,0,TR,,,
2329,834493,0,8,1,0,TR,,,
2330,834553,21149,1395,382,1475,JP,,,
2331,834904,0,0,56,3,KR,,,
2332,834943,22,90,352,0,TR,156.0,188.0,1690.0
2333,835347,27,5,5,28,IR,,,
2334,835699,0,19,304,725,CN,,,
2335,836584,0,4,29,0,TR,,,
2336,837285,0,3,7,116,IL,,,
2337,837336,0,3,18,1,TH,,,
2338,838438,0,6,0,0,TR,,,
2339,838937,2,1,63,1,KR,,,
2340,839174,1702,21,61,298,TR,,,
2341,839574,0,4,58,0,JP,,,
2342,839867,97,27,71,0,JP,,,
2343,839886,0,9,63,0,TR,,,
2344,839898,0,2,70,19,TR,,,
2345,839982,0,3,56,15,TR,,,
2346,840940,610,11,39,121,JP,23.0,27.0,382.0
2347,841057,574,7,47,2,TR,,,
2348,841060,37,36,93,28,TR,,,
2349,841061,25,3,68,1099,TR,,,
2350,841069,0,9,64,0,TR,,,
2351,841070,2336,78,41,44,TR,0.0,102.0,427.0
2352,841087,3761,57,32,3264,TR,,,
2353,841094,0,4,54,35,TR,,,
2354,841097,211,13,127,19,TR,,,
2355,841098,1026,29,56,1207,TR,,,
2356,841099,452,3,5,10,TR,,,
2357,841109,0,3,77,4,TR,,,
2358,841111,0,12,72,0,TR,,,
2359,841112,0,11,70,17,TR,,,
2360,841187,0,5,0,0,TR,,,
2361,841334,166,3,56,29,IL,,,
2362,843874,267,6,30,10,IL,,,
2363,848434,10,7,22,38,KR,,,
2364,849767,0,3,16,2,CN,,,
2365,850786,2,1,54,15,KR,,,
2366,852446,79,13,137,131,ID,,,
2367,852628,5,8,8,0,KR,,,
2368,852772,2,4,18,1,KR,,,
2369,854722,586,84,179,54,KR,,,
2370,855629,1,8,59,1,TR,,,
2371,856001,8173,401,30,105,JP,,,
2372,858157,4,2,2,0,JP,,,
2373,858175,286,16,105,38,TR,,,
2374,858335,653,31,308,137,TR,,,
2375,859747,1199,31,35,108,JP,,,
2376,859760,0,11,0,0,JP,,,
2377,859778,670,42,137,1,JP,,,
2378,860734,2,5,17,0,KR,,,
2379,860966,0,2,20,0,CN,501.0,279.0,8707.0
2380,867152,1082,55,67,216,TR,,,
2381,867211,11,9,66,6,TR,,,
2382,867265,9,2,12,0,TR,,,
2383,867294,15874,1281,39,0,JP,,,
2384,867385,0,3,10,0,JP,,,
2385,867643,1,35,25,1,TR,,,
2386,867707,0,2,10,0,JP,,,
2387,868002,0,2,51,0,TR,,,
2388,870788,2031,55,64,103,CN,,,
2389,871133,306,10,29,59,JP,,,
2390,873404,959,285,89,23,TH,,,
2391,873460,0,5,18,0,JP,,,
2392,873851,7,3,3,0,KR,,,
2393,874134,16,16,19,17,TR,,,
2394,874135,44,4,21,16,TR,,,
2395,874161,0,6,56,0,TR,,,
2396,874162,1,17,93,4,TR,,,
2397,874167,148,18,53,36,TR,,,
2398,874171,0,2,0,0,TR,,,
2399,874172,20,8,67,8,TR,,,
2400,874175,10,8,34,2,TR,,,
2401,874189,625,78,498,4235,TR,309.0,163.0,7647.0
2402,874198,0,7,13,0,TR,,,
2403,876102,0,1,12,0,IL,,,
2404,876288,3,10,45,17,JP,,,
2405,876290,624,34,8,8,TH,,,
2406,876332,22,5,21,1,TR,,,
2407,876401,1,5,11,0,TR,,,
2408,876496,6656,249,23,97,KR,,,
2409,876497,5,19,25,7,KR,,,
2410,876530,0,10,2,1,KR,,,
2411,876789,2,12,0,0,TR,496.0,254.0,1173.0
2412,876791,10,13,11,1,TR,,,
2413,877041,0,1,56,0,TR,,,
2414,877043,15,9,30,10,TR,,,
2415,877062,0,25,55,3,IN,,,
2416,877299,0,34,11,1,TR,,,
2417,877729,1941,40,70,83,JP,137.0,84.0,556.0
2418,877736,0,0,11,0,JP,,,
2419,877942,96,16,58,0,IN,,,
2420,878004,97,40,65,277,JP,,,
2421,878022,1,1,12,0,JP,,,
2422,878123,0,3,0,3,JP,,,
2423,878363,0,8,1,0,JP,,,
2424,878402,22,2,9,4,JP,,,
2425,878641,209,16,17,70,TR,,,
2426,878751,293,7,47,7,ID,,,
2427,879021,1,7,6,706,TR,,,
2428,879076,240,17,27,15,KR,,,
2429,880422,9,13,17,15,TR,,,
2430,880879,8,9,37,0,TR,,,
2431,880952,0,0,10,10,TR,,,
2432,880954,2,11,86,0,TR,,,
2433,881005,0,10,22,0,TR,,,
2434,881057,2,3,21,2,TR,98.0,13.0,17.0
2435,881093,0,5,13,0,TR,,,
2436,881124,6,1,5,45,TR,,,
2437,881286,0,9,62,1,TR,,,
2438,881302,1,14,72,4,TR,,,
2439,881312,8340,774,463,781,TR,,,
2440,881406,70,6,18,32,TR,,,
2441,881467,2,0,63,25,TR,,,
2442,881516,0,28,13,0,JP,,,
2443,881518,50,2,16,2,JP,,,
2444,881520,1909,47,117,98,JP,,,
2445,881534,0,0,50,0,JP,,,
2446,881538,8,8,60,1,JP,,,
2447,883857,39,6,66,75,CN,,,
2448,884340,1,3,61,0,ID,,,
2449,884553,293,4,3,746,JP,,,
2450,884786,1,5,1,6,CN,,,
2451,884883,1083,32,184,159,JP,,,
2452,884956,202,12,78,2,JP,,,
2453,884958,39,8,19,16,JP,,,
2454,886174,32,7,19,14,JP,,,
2455,886256,0,2,9,7,CN,,,
2456,886269,0,4,5,3,JP,,,
2457,886348,43,5,41,17,JP,,,
2458,886585,0,30,18,2,JP,,,
2459,886590,117,12,8,10,JP,,,
2460,886594,0,6,7,0,JP,167.0,148.0,2240.0
2461,886741,910,31,88,6,JP,,,
2462,886743,34,1,63,26,JP,,,
2463,887060,157,13,47,9,JP,,,
2464,887209,771,34,266,11,JP,,,
2465,887565,2101,190,211,2212,TR,,,
2466,888850,269,17,18,14,JP,,,
2467,890864,1,14,27,15,KR,,,
2468,891171,1,9,30,1,TR,196.0,43.0,89.0
2469,891201,15,3,1,0,JP,,,
2470,891378,1,4,4,0,TR,,,
2471,891379,1,18,7,1,TR,,,
2472,891385,2056,49,354,1,TR,,,
2473,892428,17,5,47,2,TR,,,
2474,892429,2,3,3,0,TR,,,
2475,892467,0,23,52,1,TR,,,
2476,892468,340,52,147,21,TR,533.0,128.0,283.0
2477,892469,1,9,18,0,TR,,,
2478,892470,16,6,60,2,TR,,,
2479,892472,1,10,55,0,TR,,,
2480,892473,394,61,122,88,TR,,,
2481,892543,359,44,24,197,KR,,,
2482,892581,9,7,62,1,TR,,,
2483,892582,7,3,73,28,TR,,,
2484,892584,5,17,57,0,TR,,,
2485,892763,20,4,4,0,ID,,,
2486,893991,33,12,37,35,TR,73.0,69.0,689.0
2487,893997,0,8,50,0,TR,,,
2488,894034,0,6,17,2,TR,,,
2489,894064,64,3,62,4,KR,,,
2490,894185,0,3,10,11,JP,,,
2491,894240,151,6,53,1,CN,10.0,0.0,109.0
2492,894656,3,2,66,90,TR,,,
2493,894736,0,1,11,3,TR,,,
2494,895166,3,29,75,6,KR,,,
2495,895660,3,38,40,0,TR,,,
2496,895668,71,8,26,38,TR,,,
2497,895670,4,6,31,5,TR,,,
2498,895671,0,17,55,3,TR,,,
2499,895689,1021,75,440,0,TR,,,
2500,895692,18,2,31,23,TR,,,
2501,895693,0,13,63,45,TR,,,
2502,896075,0,2,12,0,JP,,,
2503,896819,0,10,14,0,ID,,,
2504,897418,114,23,79,6,KR,,,
2505,897760,4,5,68,0,KR,,,
2506,898072,8,4,109,163,TR,,,
2507,899135,0,10,58,11,TR,,,
2508,899173,0,5,52,0,IL,,,
2509,899186,2,8,11,0,JP,,,
2510,899306,28,12,24,34,JP,,,
2511,899548,0,10,24,1,JP,,,
2512,899549,0,2,1,2,JP,,,
2513,900124,12,19,30,7,KR,,,
2514,900218,2010,11,2,0,KR,,,
2515,900233,0,15,29,0,KR,,,
2516,900245,15,2,61,118,KR,,,
2517,900251,0,2,13,0,KR,,,
2518,900368,0,13,57,0,KR,,,
2519,900408,14,3,2,5,KR,,,
2520,900416,0,1,12,0,KR,,,
2521,900420,325,30,129,3,KR,,,
2522,900421,2,10,14,1,KR,,,
2523,900422,2,2,22,1,KR,,,
2524,900428,3746,327,306,3,KR,,,
2525,900441,0,6,14,0,KR,,,
2526,900529,0,4,2,0,JP,,,
2527,900537,225,21,109,234,JP,,,
2528,900735,0,1,57,0,KR,,,
2529,900885,78,3,26,43,ID,,,
2530,901317,0,9,8,0,KR,,,
2531,901358,0,21,15,0,TH,,,
2532,902415,33,18,23,8,KR,,,
2533,902456,96,0,35,92,CN,,,
2534,902542,1009,59,349,1,ID,462.0,508.0,7512.0
2535,902578,4,3,16,2,CN,,,
2536,902694,12,13,20,20,KR,,,
2537,903650,0,2,50,0,CN,,,
2538,904226,0,13,15,5,TR,,,
2539,904963,0,9,54,1,ID,,,
2540,905749,0,4,42,0,TR,,,
2541,905759,0,12,52,0,TR,,,
2542,905762,0,21,55,5,TR,,,
2543,905764,0,29,64,0,TR,,,
2544,905978,3,1,80,2,ID,,,
2545,906383,2,1,33,0,CN,,,
2546,906517,0,9,7,3,TH,,,
2547,906997,227,14,23,30,JP,,,
2548,907074,384,13,39,9,KR,,,
2549,907489,7,8,11,3,TH,,,
2550,907518,48,16,66,7,KR,1811.0,471.0,291.0
2551,907701,0,5,9,0,TH,,,
2552,907808,0,2,5,0,IL,,,
2553,907834,0,4,1,0,TR,,,
2554,908006,32,2,61,76,JP,,,
2555,908051,1,1,16,0,TR,,,
2556,908061,0,13,10,0,JP,,,
2557,908089,49,21,55,69,JP,,,
2558,908154,0,5,18,0,TR,,,
2559,908413,5,6,12,7,KR,82.0,53.0,677.0
2560,908465,6,6,78,10,TR,,,
2561,908560,0,2,0,0,JP,,,
2562,908657,48,33,133,88,TR,,,
2563,908696,0,7,6,0,TR,329.0,293.0,3736.0
2564,908699,1660,67,74,557,TR,,,
2565,908709,63,2,83,346,TR,,,
2566,908717,1,15,7,0,TR,,,
2567,908720,17,4,19,20,TR,,,
2568,908721,31,8,71,35,TR,,,
2569,908722,47,7,63,183,TR,,,
2570,908723,3,2,56,8,TR,,,
2571,908724,13,6,5,4,TR,,,
2572,908799,1490,82,97,1498,JP,48.0,47.0,1049.0
2573,908853,1,2,68,11,JP,,,
2574,908859,3,15,73,4,TR,,,
2575,909210,41,23,50,40,ID,,,
2576,909245,0,9,62,0,KR,,,
2577,909286,0,17,33,0,JP,,,
2578,909362,11,16,5,9,JP,,,
2579,909386,0,6,5,2,TR,,,
2580,909787,502,4,18,24,JP,,,
2581,910823,1,25,11,0,ID,,,
2582,911008,15,10,32,19,ID,,,
2583,911068,659,20,46,2,CN,,,
2584,911481,3,5,70,10,TH,,,
2585,911526,0,3,10,0,TH,,,
2586,911528,0,7,17,1,TH,,,
2587,911801,4,6,9,8,JP,,,
2588,913102,14,6,60,6,ID,552.0,839.0,13123.0
2589,913108,2,2,2,0,ID,,,
2590,913118,0,4,55,0,ID,,,
2591,913215,12,6,53,0,JP,,,
2592,913923,1,1,1,0,JP,,,
2593,914041,163,5,103,6,KR,,,
2594,914879,22,1,72,26,ID,,,
2595,915001,1,6,14,0,CN,,,
2596,915494,146,1,58,14,JP,,,
2597,915599,8,1,53,11,CN,,,
2598,915611,1,1,2,40,ID,,,
2599,915632,27,5,79,21,TH,,,
2600,916099,0,21,10,256,IR,,,
2601,916185,2425,100,102,24,ID,,,
2602,916225,0,4,11,0,IR,,,
2603,916240,103,4,26,1,CN,,,
2604,916943,0,0,52,0,ID,,,
2605,917183,1,17,1,0,KR,,,
2606,917502,0,3,53,0,CN,,,
2607,917568,0,6,17,0,KR,,,
2608,917617,1864,5372,13038,58,CN,0.0,7.0,1722.0
2609,917680,544,7533,18031,338,CN,97.0,21.0,342.0
2610,917770,0,14,122,0,TH,,,
2611,918049,11,2,18,31,JP,,,
2612,918189,0,3,52,40,TR,,,
2613,918200,81,5,21,104,CN,,,
2614,918213,2,14,22,1,TR,,,
2615,918218,0,1,8,0,TR,,,
2616,918220,17,4,7,1,TR,,,
2617,918222,0,5,14,0,TR,,,
2618,918223,3287,296,296,44,TR,1567.0,1746.0,8708.0
2619,918228,2785,567,143,54,TR,,,
2620,918487,0,4,61,1,TR,,,
2621,918488,27,13,64,0,TR,283.0,110.0,179.0
2622,918493,3,5,14,1,TR,,,
2623,918517,23,1,15,67,TR,,,
2624,918907,8,5,14,66,ID,,,
2625,919023,7989,1124,9107,7633,TR,,,
2626,920241,6,19,64,0,TR,,,
2627,920683,5,6,14,1,TR,,,
2628,921274,0,5,67,0,ID,269.0,24.0,7.0
2629,921353,65,5,60,1,KR,51.0,17.0,773.0
2630,921884,4,20,21,0,KR,,,
2631,921919,0,5,14,0,KR,,,
2632,921929,0,3,53,0,TH,,,
2633,923168,0,37,58,0,ID,,,
2634,923722,4,7,59,64,CN,,,
2635,923932,0,4,12,0,TH,,,
2636,924253,4197,826,131,277,TR,231.0,205.0,1702.0
2637,924263,0,3,66,2,CN,,,
2638,924270,0,0,51,0,ID,,,
2639,924273,16,2,62,1,CN,,,
2640,924279,0,3,55,2,CN,,,
2641,924407,0,3,2,0,TH,,,
2642,924600,0,4,0,0,TR,,,
2643,924715,31598,614,303,467,TR,,,
2644,924717,4462,143,156,256,TR,,,
2645,924721,5,15,10,0,TR,,,
2646,925107,4,8,79,21,TR,,,
2647,925706,38,11,62,11,TR,,,
2648,925828,157,25,20,0,CN,,,
2649,925864,13,4,100,36,TH,,,
2650,926443,5,0,56,0,ID,,,
2651,926445,159,12,11,9,JP,,,
2652,926625,13,3,17,0,KR,,,
2653,926638,10971,1129,316,421,TR,,,
2654,926708,0,4,120,0,TR,76.0,16.0,105.0
2655,926870,5,7,7,8,JP,,,
2656,927044,0,19,47,0,TR,,,
2657,927426,0,7,53,0,JP,,,
2658,927548,0,47,158,76,TH,,,
2659,927576,0,34,13,8,TH,,,
2660,927955,297,20,73,94,TH,,,
2661,928524,1,2,10,0,CN,,,
2662,928592,4,14,59,0,TH,,,
2663,928758,11,4,14,7,JP,,,
2664,928840,0,17,0,2,TR,,,
2665,929091,0,3,5,1,TR,,,
2666,929092,21,15,75,4,TR,,,
2667,929096,21,4,67,16,TR,,,
2668,929204,1960,55,271,2,TH,,,
2669,930895,8,6,1,22,TR,,,
2670,930898,0,10,27,1,TR,,,
2671,931130,1,18,1,0,KR,,,
2672,931844,2285,26,38,1371,TH,,,
2673,931879,1,5,12,0,TH,,,
2674,932019,6,2,12,2,TH,,,
2675,932571,6,5,20,11,CN,,,
2676,932624,13,5,9,0,KR,,,
2677,932719,65,43,204,91,TH,,,
2678,932725,10,4,4,1,TR,,,
2679,933071,12,3,75,29,ID,,,
2680,933626,4,43,6,2,TR,106.0,115.0,1768.0
2681,933709,14,7,18,0,JP,,,
2682,933759,4,0,10,6,CN,,,
2683,933991,2,1,9,0,JP,,,
2684,934455,0,13,55,0,MY,,,
2685,934736,4,1,11,0,JP,,,
2686,934800,1,14,13,0,IN,,,
2687,935904,0,7,11,0,JP,,,
2688,936605,0,14,13,0,TR,,,
2689,937028,5,14,23,9,KR,,,
2690,937319,8,1,14,0,JP,,,
2691,937385,26,0,23,34,CN,,,
2692,937476,153,15,50,6,JP,,,
2693,938066,316,21,51,411,KR,,,
2694,938575,0,7,12,0,JP,,,
2695,939015,22,14,11,0,JP,,,
2696,939839,18,1,27,2,CN,,,
2697,939909,63,12,28,16,TR,,,
2698,940280,0,12,10,0,KR,,,
2699,940542,3,17,3,5,KR,,,
2700,940576,2,4,57,0,TR,,,
2701,940646,50,8,52,19,JP,,,
2702,940692,28,6,25,10,TH,,,
2703,941458,514,28,160,220,KR,,,
2704,941552,2,4,7,0,KR,,,
2705,941976,14,2,58,34,TH,,,
2706,942400,4,18,17,4,JP,,,
2707,942453,7,0,11,11,JP,,,
2708,942476,572,34,27,1020,KR,,,
2709,943492,18,5,9,6,TR,,,
2710,943858,7,2,0,0,KR,7.0,1.0,29.0
2711,943875,89,12,9,1,CN,,,
2712,944118,11,9,17,0,TR,18.0,5.0,6.0
2713,944760,0,10,23,0,TR,,,
2714,945501,2,2,15,37,TH,,,
2715,945983,344,49,61,0,TH,,,
2716,948215,1,9,33,0,CN,,,
2717,948485,2,19,5,0,ID,,,
2718,948697,16,1,17,14,CN,,,
2719,948788,72,5,59,48,KR,,,
2720,949416,85,25,23,1,JP,,,
2721,950118,46,16,102,25,ID,,,
2722,950154,1,1,78,6,ID,,,
2723,950840,752,33,156,852,TR,295.0,88.0,4173.0
2724,951610,74,17,45,8,IN,,,
2725,952195,1,6,11,0,JP,,,
2726,952379,204,4,13,0,JP,,,
2727,952424,0,0,11,1,CN,,,
2728,952660,5,5,14,4,KR,,,
2729,952697,26,3,2,1,JP,,,
2730,953179,5848,333,260,719,TH,,,
2731,953440,21,6,53,0,TR,,,
2732,953650,9,1,12,3,TR,,,
2733,953695,0,9,9,0,TH,,,
2734,953777,2,18,32,0,TH,,,
2735,953813,6,4,57,202,IL,,,
2736,954080,467,30,89,175,JP,,,
2737,954563,9,16,155,37,ID,480.0,121.0,2753.0
2738,955369,42,2,6,0,KR,,,
2739,955375,4,4,11,0,JP,,,
2740,955398,1,6,5,1,KR,,,
2741,955834,414,34,225,84,TR,,,
2742,955870,27,4,22,109,KR,,,
2743,955905,5,2,58,0,ID,262.0,275.0,6062.0
2744,956096,145,8,17,3,CN,,,
2745,956362,0,23,59,0,JP,,,
2746,956518,0,2,11,1,JP,,,
2747,956951,2,0,11,2,JP,,,
2748,957053,0,11,17,1,JP,,,
2749,957175,14,9,15,7,JP,,,
2750,957355,20,6,22,27,JP,,,
2751,957359,3,7,14,0,JP,,,
2752,957369,92,6,29,52,JP,,,
2753,957374,0,2,56,0,JP,,,
2754,957379,2319,359,2794,59,JP,,,
2755,957384,0,23,0,0,JP,,,
2756,957387,0,8,53,0,JP,,,
2757,957390,100,6,11,4,JP,,,
2758,957391,2607,44,63,2435,JP,,,
2759,957392,11,12,102,5,ID,,,
2760,957394,9,7,17,0,JP,,,
2761,957400,1,2,15,0,JP,,,
2762,957406,3,5,73,53,JP,,,
2763,957408,2,9,3,9,JP,,,
2764,957417,2,6,23,62,JP,,,
2765,957419,2,7,13,2,JP,,,
2766,957420,4,5,61,8,TR,,,
2767,957434,72,45,26,9,JP,,,
2768,957440,0,10,17,0,JP,,,
2769,957443,4,16,60,378,JP,,,
2770,957444,0,15,12,0,JP,,,
2771,957448,0,17,0,0,JP,,,
2772,957503,1197,39,69,17,JP,,,
2773,957608,0,11,0,0,JP,,,
2774,957755,0,15,70,3,TR,,,
2775,957756,2,9,23,5,TR,231.0,149.0,544.0
2776,957787,0,2,13,0,JP,,,
2777,957790,38,1,7,0,JP,,,
2778,957793,670,40,91,17,JP,,,
2779,957794,0,6,9,0,JP,,,
2780,957800,82,11,27,61,JP,,,
2781,957802,0,2,14,2,JP,,,
2782,957806,0,2,50,42,JP,,,
2783,957808,0,0,58,0,JP,,,
2784,957878,0,7,0,0,JP,,,
2785,957897,0,5,4,1,KR,,,
2786,957935,1,11,40,0,JP,,,
2787,957936,0,0,13,0,JP,,,
2788,957955,0,21,87,1,TR,220.0,163.0,517.0
2789,957960,61,14,85,105,TR,,,
2790,957972,1568,104,82,3,TR,,,
2791,958073,1222,209,126,4,KR,,,
2792,958690,2,3,14,0,JP,,,
2793,958970,0,31,29,0,JP,,,
2794,958981,1,13,37,0,JP,,,
2795,958986,0,3,13,0,JP,,,
2796,959269,9,3,15,14,ID,,,
2797,959309,0,0,4,1,CN,,,
2798,959388,0,6,59,1,TR,,,
2799,959391,0,6,9,5,JP,,,
2800,959419,0,3,13,23,JP,,,
2801,959661,99,6,20,7,JP,,,
2802,959676,0,2,9,1,JP,,,
2803,959684,0,2,12,1,CN,,,
2804,959959,1,27,392,7,TH,,,
2805,960030,0,4,13,7,TR,,,
2806,960201,1,8,21,12,ID,46.0,10.0,5.0
2807,960326,0,3,11,0,JP,,,
2808,960387,0,11,20,0,JP,,,
2809,960431,0,35,57,0,TR,,,
2810,960447,0,8,10,11,TR,,,
2811,960753,1,3,3,1,TR,,,
2812,960844,0,7,0,0,JP,,,
2813,960883,0,8,53,0,JP,,,
2814,962570,18,9,8,2,KR,,,
2815,962908,113,24,24,89,KR,,,
2816,965572,0,11,62,0,CN,,,
2817,965666,1787,419,610,402,TR,1893.0,600.0,3294.0
2818,965679,11,2,50,0,IL,,,
2819,965701,27,5,20,8,JP,,,
2820,965751,8,8,56,3,TH,,,
2821,965836,6,6,21,3,KR,,,
2822,965874,850,13,87,3,KR,,,
2823,965930,0,11,62,4,TH,,,
2824,966310,0,2,20,0,KR,,,
2825,967391,229,9,1,3,JP,,,
2826,967400,0,20,32,0,JP,,,
2827,967421,297,42,42,118,JP,73.0,25.0,672.0
2828,967524,0,0,57,0,ID,,,
2829,967621,213,60,72,73,TR,138.0,169.0,6877.0
2830,967933,74,21,57,694,IL,,,
2831,967944,111,18,72,21,IL,,,
2832,967946,427,5,56,9,IL,,,
2833,967947,70,11,90,54,IL,,,
2834,968065,124,6,54,4,IL,,,
2835,968440,3,2,11,14,KR,,,
2836,968454,333,14,14,3,ID,,,
2837,969170,3,10,20,0,TR,,,
2838,969171,107,51,97,46,TR,,,
2839,969174,0,4,18,0,TR,,,
2840,969179,341,36,62,277,TR,,,
2841,969203,1775,82,488,2,MN,,,
2842,969394,78,23,166,1,KR,,,
2843,969440,0,6,0,0,ID,,,
2844,969461,10,1,19,114,VN,,,
2845,969467,0,3,55,6,JP,,,
2846,969614,1,5,4,0,JP,,,
2847,969625,0,3,26,0,CN,,,
2848,969628,0,4,17,1,KR,,,
2849,969738,0,6,65,0,TH,,,
2850,969845,3,5,76,15,ID,,,
2851,970854,0,2,1,0,JP,,,
2852,971014,0,19,612,726,TR,,,
2853,972255,368,31,370,342,TH,,,
2854,972573,42,0,11,41,JP,,,
2855,972644,33,2,4,0,JP,,,
2856,973045,0,3,11,2,CN,,,
2857,973327,20,2,14,18,TR,,,
2858,974745,2721,168,149,911,TR,,,
2859,974871,0,8,20,0,TR,,,
2860,975334,420,103,158,397,TR,,,
2861,975669,10,25,11,0,TR,,,
2862,975731,6,9,8,3,JP,,,
2863,975948,9,0,7,14,ID,,,
2864,976355,0,5,57,1,TH,,,
2865,976528,15,6,24,7,KR,,,
2866,976716,1,2,54,3,CN,,,
2867,976923,49,7,62,125,TH,,,
2868,977524,46650,7146,70,5877,JP,,,
2869,977806,0,2,3,3,TR,,,
2870,977882,1,7,56,0,KR,,,
2871,977889,500,23,57,0,KR,,,
2872,978085,31,18,28,9,JP,,,
2873,978397,0,4,52,8,JP,,,
2874,978815,4827,465,176,6502,IL,,,
2875,979336,0,1,11,35,TR,,,
2876,979582,0,6,62,1,KR,,,
2877,980272,0,1,63,0,KR,,,
2878,980880,0,6,25,1,IN,,,
2879,981341,0,5,60,0,KR,,,
2880,981582,87,2,7,0,CN,,,
2881,982942,24,8,12,12,JP,,,
2882,983398,1,12,65,9,TR,,,
2883,983400,0,6,55,0,TR,,,
2884,984090,0,2,55,2,TR,,,
2885,984654,0,0,11,0,ID,,,
2886,984682,15,8,54,5,TR,,,
2887,984701,0,8,43,0,KR,,,
2888,985026,3,20,18,2,KR,,,
2889,985247,1,11,2,0,KR,,,
2890,985337,0,5,0,0,TR,,,
2891,985357,2,52,55,0,TR,,,
2892,985359,34,8,60,16,TR,,,
2893,985715,130,24,32,116,VN,,,
2894,985850,0,0,58,1,KR,,,
2895,986110,93,29,10,227,KR,,,
2896,986400,166,10,55,1,TR,,,
2897,986407,41,14,13,0,KR,,,
