,user_id,n_pin,n_followers,n_following,n_like,county,n_following_twitter,n_follower_twitter,n_tweet
7323,1628661,0,9,52,0,BR,,,
7324,1628765,0,7,17,0,BR,,,
7325,1628843,0,9,62,1,BR,,,
7326,1628927,13,18,61,11,BR,,,
7327,1629562,40,5,13,0,BR,,,
7328,1629603,9,12,18,0,BR,,,
7329,1629663,2121,96,495,8,BR,,,
7330,1629746,0,12,54,3,BR,,,
7331,1630172,4001,237,149,47,BR,,,
7332,1631051,14,7,59,16,BR,,,
7333,1631082,1410,39,167,38,BR,,,
7334,1631434,0,18,56,1,BR,,,
7335,1631592,5,44,797,1,BR,,,
7336,1631680,42,9,14,191,BR,,,
7337,1631725,40,7,64,179,BR,,,
7338,1631744,34,38,104,7,CO,,,
7339,1631854,1,6,79,1,BR,,,
7340,1632097,0,60,91,5,BR,,,
7341,1632100,2,2,65,5,BR,,,
7342,1632149,3,5,15,3,BR,,,
7343,1632193,48,15,54,3,BR,,,
7344,1632504,6,17,55,0,BR,,,
7345,1632740,23,9,89,37,BR,,,
7346,1632818,2936,144,122,26,BR,,,
7347,1636823,7,16,6,5,BR,,,
7348,1638516,38,8,18,50,BR,,,
7349,1638565,20,18,72,4,BR,,,
7350,1640125,0,6,14,0,BR,,,
7351,1640127,0,6,62,0,BR,,,
7352,1641144,0,3,14,0,BR,,,
7353,1641773,88,11,131,2,BR,,,
7354,1642549,0,13,52,0,BR,,,
7355,1642872,936,34,47,98,BR,,,
7356,1642873,56,9,81,49,BR,,,
7357,1642898,2,13,29,2,BR,,,
7358,1643560,1,16,41,0,BR,,,
7359,1643562,28,23,64,65,BR,,,
7360,1643582,440,15,226,1434,BR,,,
7361,1643633,436,8,20,45,BR,,,
7362,1643688,1,0,0,3,BR,,,
7363,1643822,464,26,27,20,BR,,,
7364,1644819,548,40,364,15,BR,,,
7365,1645755,1145,85,154,2,BR,,,
7366,1646937,3658,256,1195,3,BR,,,
7367,1647065,1,28,49,0,BR,,,
7368,1647671,7,2,17,0,BR,,,
7369,1647678,0,5,48,1,BR,,,
7370,1648098,13,16,15,1,BR,,,
7371,1648222,0,10,17,2,BR,,,
7372,1649101,35,11,62,184,BR,,,
7373,1650809,3,2,59,3,BR,,,
7374,1650851,660,89,167,98,BR,,,
7375,1653253,0,7,65,2,BR,,,
7376,1653283,11,17,93,8,BR,,,
7377,1653353,7,14,2,0,BR,,,
7378,1653357,424,90,41,4,BR,,,
7379,1653359,1,7,5,0,BR,,,
7380,1653362,1,0,38,4,BR,,,
7381,1653363,74,3,3,2,BR,18.0,504.0,1027.0
7382,1653367,0,12,56,0,BR,,,
7383,1653369,472,21,169,5,BR,,,
7384,1653376,66,30,63,65,BR,,,
7385,1653377,6,6,56,0,BR,,,
7386,1653379,10,33,55,11,BR,,,
7387,1653384,1,10,7,1,BR,,,
7388,1653386,4416,622,235,125,BR,,,
7389,1653389,1,2,61,1,BR,,,
7390,1653392,4,5,4,0,BR,,,
7391,1653395,0,1,57,0,BR,,,
7392,1653396,0,10,18,0,BR,,,
7393,1653398,0,3,16,1,BR,,,
7394,1653399,27,17,65,0,BR,,,
7395,1653406,834,87,177,96,BR,,,
7396,1653407,0,12,89,0,BR,,,
7397,1653408,63,0,6,1,BR,,,
7398,1654527,10,6,33,15,BR,,,
7399,1654562,16,4,58,8,BR,,,
7400,1654945,11,16,60,4,BR,,,
7401,1655455,2,24,72,0,BR,,,
7402,1655461,6026,349,1082,2114,BR,406.0,237.0,1541.0
7403,1655575,176,50,102,1,BR,,,
7404,1655670,41,8,114,39,BR,,,
7405,1655684,8,6,66,10,BR,,,
7406,1655770,1,31,56,0,BR,,,
7407,1655803,0,57,48,0,BR,,,
7408,1655804,0,0,11,0,BR,,,
7409,1655821,14,3,78,8,BR,,,
7410,1655942,2,12,11,1,BR,,,
7411,1655953,79,15,82,12,BR,,,
7412,1655954,0,1,57,0,BR,,,
7413,1657109,2156,120,124,659,BR,,,
7414,1657248,31,7,13,0,BR,,,
7415,1657252,0,4,0,0,BR,,,
7416,1657269,1,3,12,2,BR,,,
7417,1657357,0,17,25,0,BR,,,
7418,1657670,8,10,25,9,BR,,,
7419,1657677,59,13,47,88,BR,,,
7420,1659082,14,4,53,9,BR,,,
7421,1659083,2,6,16,6,BR,,,
7422,1659650,4,1,56,40,BR,,,
7423,1659885,0,11,16,0,BR,,,
7424,1659906,50,18,85,10,BR,,,
7425,1660115,62,22,67,153,BR,,,
7426,1660152,64,22,4,4,BR,,,
7427,1660232,14,1,62,40,BR,,,
7428,1661303,46,69,61,86,BR,,,
7429,1661306,0,6,14,0,BR,,,
7430,1661386,10,6,15,52,BR,,,
7431,1661403,19,30,54,0,BR,,,
7432,1661548,2,12,54,2,BR,,,
7433,1661563,693,26,50,195,BR,,,
7434,1661577,660,43,69,13,BR,,,
7435,1661605,0,6,68,0,BR,,,
7436,1661664,9,8,53,2,BR,,,
7437,1661676,0,3,12,0,BR,,,
7438,1661930,0,12,58,0,BR,,,
7439,1661983,1,4,13,1,BR,,,
7440,1662022,4,6,35,5,BR,,,
7441,1662067,682,23,55,346,BR,,,
7442,1662182,321,5,20,30,BR,,,
7443,1662298,8,20,17,9,BR,,,
7444,1662444,40,33,152,31,BR,,,
7445,1662457,13,9,59,5,BR,,,
7446,1662554,0,5,11,0,BR,,,
7447,1662567,0,1,12,1,BR,,,
7448,1662589,0,28,51,7,BR,,,
7449,1662620,2,5,28,6,BR,,,
7450,1662622,0,23,56,1,BR,,,
7451,1662640,1,6,20,3,BR,,,
7452,1662645,650,30,94,3,BR,,,
7453,1662655,0,6,69,0,BR,,,
7454,1662666,5,6,80,0,BR,,,
7455,1662718,0,9,12,1,BR,,,
7456,1662726,0,14,54,0,BR,,,
7457,1662801,0,6,52,0,BR,,,
7458,1662814,0,12,12,0,BR,,,
7459,1662938,0,12,17,9,BR,,,
7460,1662956,1,5,27,8,BR,,,
7461,1663126,0,9,21,17,BR,,,
7462,1663854,0,7,67,26,BR,,,
7463,1664210,1,15,56,2,BR,,,
7464,1664249,0,9,74,122,BR,,,
7465,1664411,3,2,72,3,BR,,,
7466,1664441,0,4,81,2,BR,,,
7467,1664588,6,2,8,0,BR,338.0,170.0,602.0
7468,1664657,1835,329,30,84,BR,,,
7469,1664665,5,0,57,0,BR,,,
7470,1664689,39,8,35,24,BR,,,
7471,1664696,7,11,19,1,BR,,,
7472,1664711,0,6,50,221,BR,,,
7473,1665308,0,3,11,4,BR,,,
7474,1665402,0,3,41,2,BR,,,
7475,1665408,3,38,58,1,BR,,,
7476,1665411,4,34,131,655,BR,,,
7477,1665461,4393,617,1017,9,BR,,,
7478,1665481,0,10,53,0,BR,,,
7479,1665518,0,3,11,0,BR,,,
7480,1665525,0,2,50,2,BR,,,
7481,1665536,0,4,58,2,BR,,,
7482,1665555,11,37,189,5,BR,,,
7483,1665559,40,1,16,22,BR,,,
7484,1665588,0,10,15,0,BR,,,
7485,1665595,335,37,94,1,BR,,,
7486,1665608,0,3,5,0,BR,,,
7487,1665634,485,126,47,54,BR,,,
7488,1665642,17,12,32,78,BR,,,
7489,1665647,0,4,56,0,BR,,,
7490,1665690,1605,40,85,9,BR,,,
7491,1665713,28,20,99,10,BR,,,
7492,1665726,25,32,50,11,BR,,,
7493,1665732,0,15,18,1,BR,,,
7494,1665739,46,7,37,170,BR,,,
7495,1665740,1365,62,226,97,BR,,,
7496,1665929,18,6,17,21,BR,,,
7497,1665932,3,8,83,3,BR,,,
7498,1665935,0,1,10,0,BR,,,
7499,1665938,9,19,12,0,BR,,,
7500,1665940,25,70,202,1,BR,,,
7501,1665941,1355,202,711,851,BR,,,
7502,1665942,784,50,317,1345,BR,,,
7503,1665946,6,4,53,10,BR,,,
7504,1665948,0,10,13,0,BR,,,
7505,1665953,0,0,54,12,BR,,,
7506,1665955,1,6,63,0,BR,,,
7507,1665962,0,15,13,0,BR,,,
7508,1665964,4,4,14,0,BR,,,
7509,1665966,0,3,0,0,BR,,,
7510,1665967,0,2,55,0,BR,,,
7511,1665968,2,9,58,11,BR,,,
7512,1665969,0,3,63,0,BR,,,
7513,1666091,831,24,34,3,BR,,,
7514,1666093,0,0,1,0,BR,,,
7515,1666114,61,5,76,8,BR,,,
7516,1666149,7,3,11,2,BR,,,
7517,1666201,0,10,23,0,BR,,,
7518,1666386,310,19,67,43,BR,,,
7519,1666544,604,48,267,6,BR,,,
7520,1666553,0,7,244,13,BR,,,
7521,1666636,10,18,15,0,BR,,,
7522,1666657,10,1,58,8,BR,,,
7523,1666691,25198,4430,13014,13777,BR,,,
7524,1666713,426,35,91,134,BR,,,
7525,1666721,2,1,11,0,BR,,,
7526,1666744,0,23,103,0,BR,,,
7527,1666757,0,7,14,0,BR,,,
7528,1666759,287,79,116,390,BR,,,
7529,1666833,0,14,54,0,BR,,,
7530,1666842,1,4,52,0,BR,,,
7531,1666851,38,8,25,44,BR,65.0,62.0,896.0
7532,1666856,25,20,91,50,BR,,,
7533,1666868,127,91,242,16,BR,,,
7534,1666902,0,8,0,1,BR,,,
7535,1666928,0,29,0,0,BR,,,
7536,1666933,0,11,54,1,BR,,,
7537,1667100,1,3,147,39,BR,,,
7538,1667142,47,8,17,1,BR,,,
7539,1667288,17952,399,80,1037,BR,,,
7540,1670368,17,24,35,8,BR,,,
7541,1670981,285,52,199,15,BR,,,
7542,1671105,0,5,6,0,BR,,,
7543,1671107,31,2,9,15,BR,,,
7544,1671171,8,18,75,4,BR,,,
7545,1671175,7,13,57,0,BR,,,
7546,1671180,0,6,9,0,BR,,,
7547,1671187,57,14,82,3,BR,,,
7548,1671189,1,4,8,0,BR,,,
7549,1671191,1,41,59,2,BR,,,
7550,1671195,12,13,10,3,BR,,,
7551,1671196,2,3,8,12,BR,,,
7552,1671200,3,14,52,5,BR,,,
7553,1671201,10,15,87,55,BR,,,
7554,1671202,17,17,104,1,BR,,,
7555,1671225,0,4,55,0,BR,,,
7556,1671227,380,7,52,96,BR,,,
7557,1671231,0,8,60,0,BR,418.0,1416.0,33516.0
7558,1671235,56,15,1,0,BR,,,
7559,1671236,55,8,43,10,BR,,,
7560,1671245,1,11,51,0,BR,,,
7561,1671251,3164,81,112,2055,BR,,,
7562,1671252,6,19,13,2,BR,,,
7563,1671255,473,44,49,289,BR,,,
7564,1671261,0,2,38,3,BR,,,
7565,1671267,274,49,53,235,BR,,,
7566,1671271,6,4,57,9,BR,,,
7567,1671276,14,48,62,8,BR,,,
7568,1671277,456,52,36,99,BR,,,
7569,1671278,0,5,60,0,BR,,,
7570,1671287,5434,202,58,2269,BR,,,
7571,1671290,47,12,80,3,BR,,,
7572,1671304,366,24,89,33,BR,,,
7573,1671310,0,6,55,0,BR,,,
7574,1671320,20,4,1,1,BR,,,
7575,1671337,15,4,65,0,BR,,,
7576,1671341,0,4,57,1,BR,,,
7577,1671356,6,10,9,6,BR,,,
7578,1671379,1,27,55,0,BR,,,
7579,1671393,0,7,53,0,BR,,,
7580,1671479,0,6,59,2,BR,,,
7581,1671490,252,41,59,184,BR,,,
7582,1671530,21,9,83,31,BR,,,
7583,1671565,7,9,75,12,BR,,,
7584,1671630,184,14,17,30,BR,,,
7585,1671722,135,11,35,13,BR,,,
7586,1671737,0,6,64,25,BR,,,
7587,1671782,305,77,322,64,BR,,,
7588,1671784,4140,192,499,5,BR,267.0,221.0,9741.0
7589,1671787,1,4,11,0,BR,,,
7590,1671792,82,32,96,15,BR,,,
7591,1672092,4,7,13,0,BR,,,
7592,1672122,0,4,2,2,BR,,,
7593,1672176,1,2,54,8,BR,,,
7594,1672192,23,4,16,0,BR,,,
7595,1672224,56,10,9,9,BR,,,
7596,1672231,4,8,55,1,BR,,,
7597,1672284,175,23,89,1147,BR,,,
7598,1672285,5,11,83,3,BR,,,
7599,1672304,0,22,101,1,BR,,,
7600,1672538,1226,237,357,29,BR,,,
7601,1673384,5,6,1,0,BR,,,
7602,1675780,200,42,36,424,BR,76.0,61.0,1608.0
7603,1676486,0,1,55,0,BR,,,
7604,1676523,1,11,16,1,BR,208.0,55.0,224.0
7605,1676528,1,3,57,0,BR,,,
7606,1676591,32,10,20,0,BR,,,
7607,1676713,0,15,14,9,BR,,,
7608,1676829,10,0,17,7,BR,,,
7609,1676836,0,18,0,1,BR,,,
7610,1676934,2,25,63,0,BR,,,
7611,1677020,2,27,86,2,BR,,,
7612,1677158,2,13,29,0,BR,,,
7613,1677247,0,4,22,0,BR,,,
7614,1677284,0,4,43,0,BR,,,
7615,1677466,0,2,14,3,BR,,,
7616,1677715,9,6,11,3,BR,,,
7617,1677815,2,2,13,0,BR,,,
7618,1677849,0,7,58,0,BR,,,
7619,1677953,7,7,49,6,BR,,,
7620,1677966,0,17,54,6,BR,,,
7621,1678233,0,3,0,0,BR,,,
7622,1678298,4,6,66,11,BR,,,
7623,1678962,0,2,11,0,BR,,,
7624,1679275,0,6,4,12,BR,,,
7625,1679330,1,1,20,51,AR,,,
7626,1680008,1,8,59,1,BR,,,
7627,1680250,2,2,17,16,BR,,,
7628,1680274,0,5,54,1,BR,,,
7629,1680282,1,33,58,0,BR,,,
7630,1680288,310,108,147,186,BR,,,
7631,1680333,0,17,50,0,BR,,,
7632,1680350,0,36,60,1,BR,,,
7633,1680462,54,2,63,36,BR,,,
7634,1680466,249,12,84,6,BR,,,
7635,1680671,1,2,3,0,BR,,,
7636,1680712,0,22,118,14,BR,,,
7637,1680740,2,5,17,0,BR,,,
7638,1680766,0,21,57,0,BR,,,
7639,1680822,2,3,61,0,BR,,,
7640,1680852,1,29,57,0,BR,,,
7641,1681158,3,8,13,3,BR,,,
7642,1681196,170,18,247,56,BR,,,
7643,1682113,1309,141,366,888,BR,,,
7644,1682355,0,21,54,1,BR,,,
7645,1682625,4,1,57,1,BR,,,
7646,1682698,0,11,4,1,BR,,,
7647,1682728,0,29,1,1,BR,,,
7648,1682738,5,7,14,0,BR,,,
7649,1682756,0,12,57,0,BR,,,
7650,1682783,98,28,52,5,BR,507.0,127.0,1449.0
7651,1682909,120,22,93,11,BR,,,
7652,1682924,0,51,75,6,BR,,,
7653,1682987,0,6,0,0,BR,,,
7654,1683188,331,14,28,29,BR,91.0,55.0,108.0
7655,1683241,43,13,14,37,BR,,,
7656,1683244,0,9,51,1,BR,,,
7657,1683245,0,18,55,0,BR,,,
7658,1683288,339,28,83,0,BR,,,
7659,1683292,8217,271,1864,9,BR,,,
7660,1683313,3536,151,16,105,BR,,,
7661,1683363,1,9,50,17,BR,,,
7662,1683364,10,3,12,305,BR,,,
7663,1683745,0,6,54,0,BR,,,
7664,1684359,27,4,17,0,BR,,,
7665,1684595,0,3,56,0,BR,,,
7666,1685106,0,12,2,0,BR,,,
7667,1685226,0,4,49,3,BR,,,
7668,1685229,0,5,62,2,BR,,,
7669,1685231,1865,167,102,556,BR,,,
7670,1685233,6,16,51,1,BR,,,
7671,1685255,0,4,54,0,BR,,,
7672,1685257,46,9,65,154,BR,,,
7673,1685258,0,11,18,3,BR,,,
7674,1685260,0,5,18,0,BR,,,
7675,1685267,731,73,203,397,BR,,,
7676,1685272,0,33,162,4,BR,,,
7677,1685280,12,10,87,40,BR,,,
7678,1685281,0,4,64,20,BR,455.0,202.0,1167.0
7679,1685282,8,6,73,9,BR,,,
7680,1685290,1,3,53,0,BR,,,
7681,1685329,0,13,47,3,BR,,,
7682,1685335,1,4,61,6,BR,,,
7683,1685350,21,1,12,12,BR,,,
7684,1685498,0,33,134,0,BR,,,
7685,1685556,192,6,105,525,BR,,,
7686,1685672,0,8,8,0,BR,,,
7687,1685684,2592,428,482,1523,BR,,,
7688,1685708,34061,2057,3681,19,BR,,,
7689,1685767,2749,180,54,94,BR,,,
7690,1686114,0,50,0,0,BR,,,
7691,1686382,64,19,100,76,BR,,,
7692,1686450,2162,10,39,17,BR,,,
7693,1686547,0,10,52,1,BR,,,
7694,1686586,67,16,65,25,BR,,,
7695,1686588,1765,67,486,162,BR,,,
7696,1686601,6,13,84,5,BR,,,
7697,1687235,20,4,29,217,BR,,,
7698,1688147,0,8,55,0,BR,,,
7699,1688157,3,0,18,0,BR,,,
7700,1688166,19,5,64,7,BR,,,
7701,1688217,118,20,118,8,BR,,,
7702,1688264,0,0,55,1,BR,,,
7703,1688301,65,3,27,7,BR,,,
7704,1688314,0,4,14,1,BR,,,
7705,1688343,8,11,22,2,BR,,,
7706,1688345,0,17,61,3,BR,,,
7707,1688364,0,14,13,0,BR,,,
7708,1688369,2,9,49,3,BR,,,
7709,1688374,0,3,5,0,BR,,,
7710,1688375,1,1,54,0,BR,,,
7711,1688380,0,6,12,10,BR,,,
7712,1688388,0,15,62,8,BR,,,
7713,1688391,101,15,36,413,BR,,,
7714,1688393,3,19,63,15,BR,,,
7715,1688402,3,10,55,1,BR,,,
7716,1688406,2703,671,282,908,BR,,,
7717,1688408,672,59,110,129,BR,,,
7718,1688409,0,10,60,0,BR,,,
7719,1688411,18,2,3,2,BR,,,
7720,1688439,17,24,40,87,BR,,,
7721,1688446,63,15,107,12,BR,,,
7722,1688447,245,9,183,2,BR,,,
7723,1688454,0,15,0,0,BR,,,
7724,1688455,8,29,20,9,BR,,,
7725,1688484,16,11,19,1,BR,,,
7726,1688590,0,9,64,6,BR,,,
7727,1688710,0,3,59,9,BR,,,
7728,1688815,0,19,54,0,BR,,,
7729,1688870,0,225,51,0,BR,,,
7730,1688871,128,7,26,68,BR,,,
7731,1688907,79,25,26,24,BR,,,
7732,1688968,0,26,61,0,BR,,,
7733,1688983,106,19,45,40,BR,,,
7734,1689042,41,23,64,9,BR,,,
7735,1689047,48,6,96,13,BR,,,
7736,1689320,997,55,37,2,BR,236.0,111.0,9080.0
7737,1689550,306,13,14,21,BR,,,
7738,1691059,1,14,2,1,BR,,,
7739,1692066,164,13,86,1,BR,,,
7740,1692948,10,10,25,8,BR,,,
7741,1693539,0,1,10,0,BR,,,
7742,1694821,184,3,17,5,BR,,,
7743,1694860,1,6,13,0,BR,,,
7744,1694871,730,15,67,20,BR,,,
7745,1695025,2,17,1,1,BR,,,
7746,1695542,770,42,25,12,BR,,,
7747,1695680,180,2,12,5,BR,,,
7748,1696034,0,34,56,0,BR,,,
7749,1696213,0,1,53,40,BR,,,
7750,1697039,9,15,23,3,BR,,,
7751,1698175,2,1,56,43,BR,,,
7752,1700217,99,12,135,1184,BR,,,
7753,1705194,1056,195,117,39,BR,,,
7754,1705611,0,7,10,0,BR,,,
7755,1705690,19,23,70,61,BR,,,
7756,1705733,950,66,59,16,BR,,,
7757,1705966,8,15,151,0,BR,301.0,57.0,10.0
7758,1706731,8,5,14,2,BR,,,
7759,1707034,0,19,60,0,BR,,,
7760,1707035,554,10,85,75,BR,,,
7761,1708461,262,27,1,0,BR,,,
7762,1708478,30,17,30,0,BR,,,
7763,1708484,4,28,14,0,BR,,,
7764,1708511,4195,383,1565,6,BR,,,
7765,1708527,83,18,50,554,BR,,,
7766,1714627,0,5,0,0,BR,,,
7767,1715551,0,15,52,0,BR,,,
7768,1716427,0,11,53,4,BR,,,
7769,1716824,34,14,8,4,BR,96.0,95.0,7686.0
7770,1717014,2506,57,103,29,BR,,,
7771,1717099,1663,72,33,51,BR,,,
7772,1717149,2,14,22,3,BR,,,
7773,1717285,0,5,9,0,BR,,,
7774,1717331,104,7,80,28,BR,,,
7775,1717486,29,13,10,6,BR,,,
7776,1717726,79,12,99,403,BR,,,
7777,1717739,0,20,58,2,BR,,,
7778,1717773,3801,103,467,3153,BR,,,
7779,1717784,0,15,84,0,BR,,,
7780,1717832,10,3,3,1,BR,,,
7781,1717876,0,20,29,2,BR,,,
7782,1717892,13,12,11,5,BR,,,
7783,1717925,0,9,53,1,BR,,,
7784,1718268,0,21,55,8,BR,,,
7785,1719008,0,7,68,0,BR,,,
7786,1722396,0,23,135,14,BR,,,
7787,1722409,3189,40,35,387,BR,,,
7788,1722557,1,15,148,5,BR,,,
7789,1723651,23,11,74,0,BR,,,
7790,1723653,18,7,40,1,BR,,,
7791,1723654,290,14,88,314,BR,,,
7792,1723656,243,20,115,0,BR,240.0,165.0,5648.0
7793,1723657,18,17,59,14,BR,,,
7794,1723661,104,22,48,266,BR,,,
7795,1723665,0,12,62,24,BR,,,
7796,1723678,0,21,54,0,BR,,,
7797,1723680,64,22,63,5,BR,,,
7798,1723681,88,5,40,55,BR,,,
7799,1723695,11,5,17,0,BR,,,
7800,1723697,0,8,56,12,BR,,,
7801,1723704,0,10,18,0,BR,,,
7802,1723707,7,21,53,1,BR,,,
7803,1723712,209,9,75,59,BR,,,
7804,1723714,1115,78,110,219,BR,,,
7805,1723732,0,13,0,0,BR,,,
7806,1723735,0,13,101,63,BR,,,
7807,1723750,3,6,21,9,BR,,,
7808,1723751,0,14,77,42,BR,,,
7809,1724171,0,7,75,24,BR,,,
7810,1724289,5,3,62,0,BR,,,
7811,1724486,18,5,86,25,BR,,,
7812,1724511,0,23,125,1,BR,,,
7813,1726105,37,18,0,0,BR,,,
7814,1726152,0,8,56,1,BR,,,
7815,1726820,11,6,8,0,BR,,,
7816,1727694,330,30,28,1,BR,,,
7817,1728218,4,6,52,13,BR,,,
7818,1728621,6,13,64,3,BR,,,
7819,1729658,134,10,202,32,BR,,,
7820,1731601,4381,257,368,1401,BR,,,
7821,1733244,0,21,51,1,BR,,,
7822,1733402,1004,78,796,86,BR,,,
7823,1733436,16,13,21,4,BR,,,
7824,1734001,0,11,56,0,BR,,,
7825,1734161,13,11,71,0,BR,,,
7826,1735402,8,7,56,21,BR,,,
7827,1735706,0,7,70,3,BR,,,
7828,1736234,5,11,16,0,BR,273.0,194.0,8456.0
7829,1736429,79,2,70,4,BR,,,
7830,1736690,0,7,9,0,BR,,,
7831,1736828,10,5,61,8,BR,,,
7832,1737108,65,11,73,15,BR,,,
7833,1737379,20,34,13,32,BR,,,
7834,1737764,0,6,28,5,BR,,,
7835,1737827,57,11,45,19,BR,140.0,106.0,17802.0
7836,1737903,0,66,1,2,BR,,,
7837,1738238,89,22,9,1,BR,,,
7838,1738419,0,9,14,0,BR,,,
7839,1738624,1,5,16,4,BR,411.0,41.0,465.0
7840,1739686,0,16,24,0,BR,,,
7841,1740301,92,7,60,31,BR,,,
7842,1741234,0,14,11,0,BR,,,
7843,1743349,0,11,57,0,BR,,,
7844,1743451,2,17,14,16,BR,,,
7845,1743523,20,8,74,49,BR,,,
7846,1743566,207,13,131,92,BR,,,
7847,1744151,0,7,55,1,BR,,,
7848,1744307,0,6,0,0,BR,,,
7849,1744563,4,11,51,3,BR,,,
7850,1744575,1,5,14,6863,BR,,,
7851,1744964,36,14,86,1,BR,,,
7852,1745372,2,8,20,13,BR,,,
7853,1745430,2253,117,532,2779,BR,,,
7854,1745456,10,2,55,256,BR,,,
7855,1745908,0,7,67,0,BR,,,
7856,1745917,17,8,62,0,BR,,,
7857,1745923,9,10,2,0,BR,,,
7858,1745929,0,21,9,0,BR,,,
7859,1746462,30,47,128,2,BR,,,
7860,1746704,8,17,35,4,BR,,,
7861,1746977,0,14,106,424,BR,,,
7862,1746995,0,19,55,0,BR,,,
7863,1747131,0,9,19,0,BR,,,
7864,1747582,456,86,107,61,BR,,,
7865,1747967,0,7,51,0,BR,,,
7866,1748250,32,4,59,34,AR,,,
7867,1748330,153,8,13,25,AR,,,
7868,1748456,15,19,18,8,BR,,,
7869,1748589,0,0,67,0,AR,,,
7870,1748672,34,61,107,42,BR,,,
7871,1749369,1,13,47,3,BR,,,
7872,1750020,1568,53,56,28,BR,,,
7873,1750071,0,13,81,0,BR,,,
7874,1750199,133,15,76,55,BR,197.0,196.0,26556.0
7875,1750558,29,3,16,1,BR,64.0,488.0,5375.0
7876,1750639,0,2,8,0,BR,,,
7877,1750645,119,36,201,424,BR,,,
7878,1750830,5069,447,215,7713,BR,,,
7879,1750999,0,3,13,0,BR,,,
7880,1752355,0,1,8,0,BR,,,
7881,1752381,1,3,54,3,BR,,,
7882,1752391,0,3,70,18,BR,,,
7883,1752524,0,4,49,0,BR,,,
7884,1752548,27,11,33,0,BR,,,
7885,1752554,18,20,55,1,BR,,,
7886,1752557,0,12,59,7,BR,,,
7887,1752575,41,9,47,75,BR,342.0,158.0,12655.0
7888,1752609,3,13,61,0,BR,,,
7889,1752620,10,9,24,12,BR,,,
7890,1752930,0,7,13,0,BR,,,
7891,1752937,0,5,11,1,BR,,,
7892,1753314,298,55,94,146,BR,,,
7893,1753371,78,8,66,2,BR,,,
7894,1756757,0,2,0,23,BR,,,
7895,1757241,46,4,74,25,BR,,,
7896,1757697,11,31,2,1,BR,,,
7897,1757700,1176,218,157,454,BR,30.0,21.0,29.0
7898,1758112,0,3,55,1,BR,,,
7899,1759030,127,17,37,10,BR,,,
7900,1759717,3208,168,214,516,BR,,,
7901,1759732,1,4,58,2,BR,,,
7902,1760053,403,54,120,127,BR,131.0,155.0,3064.0
7903,1760715,176,38,76,0,BR,,,
7904,1760753,3,9,10,1,BR,,,
7905,1760997,158,2,42,25,BR,,,
7906,1760998,0,11,56,0,BR,,,
7907,1761038,0,0,53,0,BR,,,
7908,1761106,3,7,21,6,BR,,,
7909,1761125,0,0,10,0,BR,,,
7910,1761810,0,1,59,2,BR,,,
7911,1761870,0,3,60,2,BR,,,
7912,1761918,0,15,52,0,BR,,,
7913,1761946,6,7,73,34,BR,,,
7914,1762134,21,11,38,19,BR,,,
7915,1763121,2589,166,120,240,BR,,,
7916,1763364,0,8,50,19,BR,,,
7917,1765607,0,1,88,9,AR,,,
7918,1767169,7,13,11,3,BR,,,
7919,1768927,190,17,93,339,BR,,,
7920,1769115,5,9,87,0,BR,,,
7921,1769595,8,3,58,7,BR,,,
7922,1770230,1,2,86,4,BR,,,
7923,1770457,0,10,18,1,BR,,,
7924,1771967,0,1,55,1,BR,,,
7925,1772216,0,1,56,0,BR,,,
7926,1772679,4,9,14,3,BR,,,
7927,1772824,251,12,51,1,BR,,,
7928,1773399,0,24,50,0,BR,,,
7929,1773674,6,78,81,5,BR,,,
7930,1776483,417,25,90,19,BR,,,
7931,1776489,28,6,117,9,BR,,,
7932,1776493,0,3,52,0,BR,,,
7933,1776506,17,4,49,0,BR,,,
7934,1776511,4,14,60,0,BR,,,
7935,1776532,0,17,23,0,BR,,,
7936,1776535,5,5,63,9,BR,,,
7937,1776540,619,70,64,88,BR,,,
7938,1776542,0,3,13,0,BR,,,
7939,1776561,42,7,14,104,BR,,,
7940,1776565,0,5,12,0,BR,,,
7941,1776570,106,10,110,4,BR,,,
7942,1776573,0,3,11,0,BR,,,
7943,1776574,28,45,175,6,BR,,,
7944,1776581,0,15,63,10,BR,,,
7945,1776582,62,151,295,17,BR,,,
7946,1776583,2,19,48,3,BR,,,
7947,1776587,236,9,28,8,BR,,,
7948,1776598,1,10,69,0,BR,,,
7949,1776605,2,22,57,0,BR,,,
7950,1776608,1,3,48,8,BR,,,
7951,1776611,4535,407,27,48,BR,,,
7952,1776612,0,7,10,5,BR,,,
7953,1776619,6,12,8,5,BR,,,
7954,1776628,233,13,75,30,BR,,,
7955,1776633,0,5,2,1,BR,,,
7956,1776634,461,36,484,127,BR,,,
7957,1776649,30,9,4,3,BR,,,
7958,1776650,38,6,15,0,BR,,,
7959,1776680,0,2,57,1,BR,,,
7960,1776836,65,12,69,46,BR,,,
7961,1776842,0,21,61,3,BR,,,
7962,1776845,13,5,18,0,BR,,,
7963,1776847,125,34,202,62,BR,,,
7964,1776855,260,27,136,22,BR,,,
7965,1776859,31,2,70,5,BR,,,
7966,1776867,114,15,110,266,BR,,,
7967,1776872,481,12,26,1278,BR,,,
7968,1776886,28,11,62,2,BR,,,
7969,1776887,127,5,35,847,BR,,,
7970,1776926,3,29,68,29,BR,,,
7971,1776977,0,3,76,4,BR,,,
7972,1776980,400,35,48,14,BR,,,
